date,so2,no2,rspm,spm,location_monitoring_station,aqi
2006-10-12,4.0,56.7,104.0,422.0,Nizamuddin,112.62418848167539
2006-10-17,4.8,90.2,234.0,611.0,Nizamuddin,180.98125654450263
2006-10-26,5.2,96.5,342.0,664.0,Nizamuddin,215.07015706806283
2006-11-01,4.0,38.5,270.0,653.0,Nizamuddin,194.99895287958117
2006-11-06,4.0,29.0,176.0,512.0,Nizamuddin,145.33193717277487
2006-11-09,4.0,48.2,257.0,827.0,Nizamuddin,229.04827225130887
2006-11-14,8.2,104.2,227.0,549.0,Nizamuddin,167.20874345549737
2006-11-17,7.2,59.2,180.0,466.0,Nizamuddin,137.94513089005238
2006-11-22,10.8,63.7,121.0,359.0,Nizamuddin,103.40115183246073
2006-11-27,7.8,54.3,184.0,449.0,Nizamuddin,135.0190052356021
2006-12-01,4.2,32.2,95.0,304.0,Nizamuddin,84.97785340314137
2006-12-06,4.2,30.7,126.0,322.0,Nizamuddin,95.19513089005235
2006-12-11,5.3,40.2,,419.0,Nizamuddin,
2006-12-14,5.3,56.8,,345.0,Nizamuddin,
2006-12-19,5.0,54.0,,515.0,Nizamuddin,
2006-12-22,6.2,48.8,,481.0,Nizamuddin,
2006-12-28,4.2,32.8,,257.0,Nizamuddin,
2007-01-04,5.3,29.5,148.0,267.0,Nizamuddin,88.28913612565445
2007-01-09,5.2,28.8,,382.0,Nizamuddin,
2007-01-12,5.0,76.3,,323.0,Nizamuddin,
2007-01-22,4.7,60.5,,427.0,Nizamuddin,
2007-01-25,4.0,51.0,,261.0,Nizamuddin,
2007-02-02,4.0,23.2,,280.0,Nizamuddin,
2007-02-07,4.0,24.7,,313.0,Nizamuddin,
2007-02-12,4.0,21.8,,148.0,Nizamuddin,
2007-02-15,4.0,23.5,,179.0,Nizamuddin,
2007-02-21,4.0,26.7,,197.0,Nizamuddin,
2007-02-26,4.3,29.5,,220.0,Nizamuddin,
2007-03-02,4.0,26.3,113.0,246.0,Nizamuddin,76.38314136125655
2007-03-07,4.3,31.5,61.0,178.0,Nizamuddin,51.46950261780105
2007-03-15,4.0,31.0,79.0,185.0,Nizamuddin,56.69581151832461
2007-03-20,4.2,30.0,60.0,244.0,Nizamuddin,64.97827225130891
2007-03-23,4.0,27.5,,217.0,Nizamuddin,
2007-03-29,5.0,34.8,141.0,305.0,Nizamuddin,94.99073298429319
2007-04-04,4.4,27.8,206.0,394.0,Nizamuddin,126.94439790575916
2007-04-10,4.0,37.2,123.0,373.0,Nizamuddin,105.5090052356021
2007-04-13,4.7,41.8,211.0,595.0,Nizamuddin,170.61808900523562
2007-04-18,4.3,46.8,229.0,858.0,Nizamuddin,229.56992146596858
2007-04-23,4.0,44.2,319.0,846.0,Nizamuddin,245.88649214659688
2007-04-26,4.8,40.2,203.0,799.0,Nizamuddin,211.4786387434555
2007-05-03,4.0,34.3,103.0,230.0,Nizamuddin,71.29623036649215
2007-05-08,4.2,35.7,59.0,242.0,Nizamuddin,64.60664921465968
2007-05-11,5.4,39.6,98.0,303.0,Nizamuddin,85.74141361256545
2007-05-16,4.0,25.0,79.0,510.0,Nizamuddin,124.31832460732986
2007-05-21,4.2,30.3,227.0,642.0,Nizamuddin,183.28287958115183
2007-05-24,4.0,27.7,132.0,286.0,Nizamuddin,88.80115183246073
2007-05-29,4.3,38.3,102.0,186.0,Nizamuddin,62.07620418848167
2007-06-04,4.3,37.3,152.0,782.0,Nizamuddin,197.05945026178009
2007-06-07,4.5,37.2,140.0,624.0,Nizamuddin,161.52431937172776
2007-06-12,4.0,26.3,92.0,445.0,Nizamuddin,113.53445026178011
2007-06-15,4.8,20.3,51.0,276.0,Nizamuddin,69.33602094240838
2007-06-25,4.0,37.2,75.0,234.0,Nizamuddin,66.36921465968587
2007-06-28,4.3,41.8,76.0,338.0,Nizamuddin,88.51442408376964
2007-07-04,4.0,37.7,52.0,205.0,Nizamuddin,55.49277486910995
2007-07-09,4.0,39.2,80.0,196.0,Nizamuddin,59.573403141361254
2007-07-17,4.7,40.7,85.0,352.0,Nizamuddin,93.28636125654451
2007-07-20,4.0,19.7,82.0,327.0,Nizamuddin,86.48230366492145
2007-07-25,4.8,21.6,43.0,270.0,Nizamuddin,66.45738219895287
2007-07-30,4.0,37.3,80.0,211.0,Nizamuddin,62.6213612565445
2007-08-03,4.0,36.3,50.0,187.0,Nizamuddin,51.24858638743456
2007-08-08,4.3,37.3,28.0,135.0,Nizamuddin,35.80238219895288
2007-08-13,4.0,18.2,27.0,119.0,Nizamuddin,31.387539267015708
2007-08-17,4.2,36.8,37.0,240.0,Nizamuddin,59.60801047120419
2007-08-30,4.0,34.0,43.0,160.0,Nizamuddin,44.03141361256545
2007-09-06,4.0,28.5,43.0,175.0,Nizamuddin,46.917277486911
2007-09-11,4.0,32.3,102.0,201.0,Nizamuddin,64.93759162303665
2007-09-14,4.0,28.5,36.0,127.0,Nizamuddin,35.416753926701574
2007-09-19,4.0,31.0,61.0,236.0,Nizamuddin,63.56125654450261
2007-09-24,4.0,27.3,61.0,312.0,Nizamuddin,79.27109947643979
2007-09-27,4.0,25.3,,137.0,Nizamuddin,
2007-10-04,4.0,18.8,64.0,233.0,Nizamuddin,63.016649214659694
2007-10-09,4.0,20.5,54.0,264.0,Nizamuddin,67.46439790575917
2007-10-12,4.0,21.5,106.0,395.0,Nizamuddin,105.81989528795812
2007-10-17,4.0,20.3,47.0,254.0,Nizamuddin,63.8930890052356
2007-10-22,4.0,20.8,45.0,325.0,Nizamuddin,78.32659685863875
2007-10-25,4.0,23.0,108.0,441.0,Nizamuddin,115.91780104712042
2007-10-30,4.0,21.0,67.0,273.0,Nizamuddin,72.10314136125655
2007-11-05,4.0,24.5,182.0,497.0,Nizamuddin,143.2586387434555
2007-11-14,4.0,25.0,191.0,406.0,Nizamuddin,126.16544502617802
2007-11-19,4.0,26.8,251.0,582.0,Nizamuddin,175.64125654450262
2007-11-22,4.0,26.5,238.0,547.0,Nizamuddin,165.58010471204187
2007-11-27,4.0,28.8,263.0,562.0,Nizamuddin,174.07895287958115
2007-12-03,4.0,29.8,154.0,468.0,Nizamuddin,131.54596858638743
2007-12-06,4.0,29.8,147.0,449.0,Nizamuddin,126.10356020942407
2007-12-11,4.0,31.3,125.0,426.0,Nizamuddin,116.73602094240837
2007-12-14,4.0,32.5,116.0,273.0,Nizamuddin,82.93403141361256
2007-12-19,4.0,36.0,215.0,607.0,Nizamuddin,173.70104712041885
2007-12-26,4.0,35.3,95.0,340.0,Nizamuddin,92.6365445026178
2008-01-01,4.0,36.5,131.0,388.0,Nizamuddin,110.29476439790577
2008-01-04,4.0,40.7,164.0,458.0,Nizamuddin,132.0524607329843
2008-01-09,4.0,41.0,95.0,441.0,Nizamuddin,113.99214659685865
2008-01-14,4.0,44.3,96.0,556.0,Nizamuddin,138.37476439790578
2008-01-22,4.0,34.3,69.0,401.0,Nizamuddin,99.86219895287958
2008-01-25,4.3,39.0,89.0,462.0,Nizamuddin,117.02814136125656
2008-01-30,,,49.0,,Nizamuddin,
2008-03-07,4.5,31.2,,435.0,Nizamuddin,
2008-03-12,5.3,27.8,,395.0,Nizamuddin,
2008-03-17,5.7,27.2,,454.0,Nizamuddin,
2008-03-20,5.3,26.7,,370.0,Nizamuddin,
2008-03-26,5.7,31.5,,339.0,Nizamuddin,
2008-04-01,4.5,39.8,,278.0,Nizamuddin,
2008-04-04,4.0,31.3,,349.0,Nizamuddin,
2008-04-09,4.0,32.0,,168.0,Nizamuddin,
2008-04-15,4.2,36.2,,197.0,Nizamuddin,
2008-04-21,4.3,33.8,,223.0,Nizamuddin,
2008-04-24,4.2,36.7,,203.0,Nizamuddin,
2008-04-29,4.7,32.3,,263.0,Nizamuddin,
2008-05-05,4.2,33.8,,507.0,Nizamuddin,
2008-05-08,6.3,35.5,,455.0,Nizamuddin,
2008-05-13,6.3,38.5,,394.0,Nizamuddin,
2008-05-16,5.8,37.0,,426.0,Nizamuddin,
2008-05-27,5.5,38.2,,283.0,Nizamuddin,
2008-06-02,5.0,34.7,104.0,279.0,Nizamuddin,81.76738219895289
2008-06-05,5.2,35.3,107.0,290.0,Nizamuddin,84.72502617801047
2008-06-10,6.3,32.0,86.0,267.0,Nizamuddin,75.35903141361256
2008-06-18,6.0,31.0,85.0,260.0,Nizamuddin,73.6392670157068
2008-06-23,4.0,31.2,91.0,255.0,Nizamuddin,73.85350785340314
2008-06-26,4.0,39.5,88.0,372.0,Nizamuddin,98.0371727748691
2008-07-01,4.5,31.5,54.0,190.0,Nizamuddin,52.504319371727746
2008-07-04,4.0,52.0,51.0,621.0,Nizamuddin,142.82879581151835
2008-07-09,5.8,26.3,,,Nizamuddin,
2008-07-17,4.5,40.5,,224.0,Nizamuddin,
2008-07-22,4.7,34.7,,237.0,Nizamuddin,
2008-07-25,4.5,45.3,,307.0,Nizamuddin,
2008-07-30,5.0,37.3,,149.0,Nizamuddin,
2008-08-05,4.2,46.4,,312.0,Nizamuddin,
2008-08-13,4.0,41.2,76.0,227.0,Nizamuddin,65.29748691099476
2008-08-19,4.0,54.3,80.0,461.0,Nizamuddin,115.61193717277487
2008-08-22,4.0,45.2,117.0,401.0,Nizamuddin,110.45560209424085
2008-08-27,4.7,45.2,105.0,314.0,Nizamuddin,89.76018324607331
2008-09-02,4.5,44.2,119.0,362.0,Nizamuddin,102.68767015706806
2008-09-05,4.8,43.3,165.0,465.0,Nizamuddin,133.84753926701572
2008-09-10,5.3,45.5,217.0,335.0,Nizamuddin,117.73730366492146
2008-09-15,6.0,50.7,223.0,373.0,Nizamuddin,127.17706806282723
2008-09-18,5.8,44.0,116.0,182.0,Nizamuddin,64.45366492146596
2008-09-23,4.8,47.5,83.0,253.0,Nizamuddin,72.49109947643979
2008-09-26,5.0,48.8,104.0,363.0,Nizamuddin,99.94989528795813
2008-10-03,5.5,46.5,252.0,636.0,Nizamuddin,188.02918848167542
2008-10-08,5.8,47.5,508.0,651.0,Nizamuddin,245.09031413612564
2008-10-14,4.3,48.5,341.0,575.0,Nizamuddin,194.10039267015708
2008-10-17,4.2,48.8,475.0,832.0,Nizamuddin,276.0038219895288
2008-10-22,5.2,53.0,290.0,476.0,Nizamuddin,162.89371727748693
2008-11-03,4.0,52.7,404.0,665.0,Nizamuddin,226.34827225130888
2008-11-06,4.5,48.5,590.0,713.0,Nizamuddin,275.3373036649215
2008-11-11,4.0,46.8,293.0,682.0,Nizamuddin,206.2716230366492
2008-11-17,4.5,55.3,502.0,597.0,Nizamuddin,232.889554973822
2008-11-20,4.2,54.2,319.0,508.0,Nizamuddin,175.72968586387435
2008-11-25,4.2,52.5,258.0,480.0,Nizamuddin,156.9651832460733
2008-12-01,5.8,48.5,255.0,435.0,Nizamuddin,146.76361256544502
2008-12-04,4.8,60.8,240.0,462.0,Nizamuddin,149.79413612565446
2008-12-10,5.5,52.2,223.0,441.0,Nizamuddin,141.44657068062827
2008-12-15,4.2,51.5,207.0,527.0,Nizamuddin,156.0044502617801
2008-12-18,4.2,58.0,210.0,515.0,Nizamuddin,154.4217277486911
2008-12-23,8.2,49.3,385.0,694.0,Nizamuddin,228.28183246073297
2008-12-29,8.5,57.3,304.0,539.0,Nizamuddin,179.2162565445026
2009-01-02,7.3,52.0,,665.0,Nizamuddin,
2009-01-07,5.0,48.5,306.0,543.0,Nizamuddin,180.05366492146598
2009-01-13,6.2,50.5,221.0,492.0,Nizamuddin,151.60759162303665
2009-01-16,6.3,52.2,373.0,536.0,Nizamuddin,192.86803664921467
2009-01-21,6.8,51.8,236.0,372.0,Nizamuddin,129.75905759162305
2009-01-27,7.7,48.0,191.0,431.0,Nizamuddin,132.44777486910996
2009-02-02,5.8,59.8,784.0,,Nizamuddin,
2009-02-05,4.5,55.3,256.0,413.0,Nizamuddin,142.67594240837695
2009-02-10,5.2,54.8,281.0,617.0,Nizamuddin,190.53549738219894
2009-02-13,6.5,52.8,467.0,630.0,Nizamuddin,232.31730366492147
2009-02-18,5.3,54.2,279.0,497.0,Nizamuddin,165.02013089005234
2009-02-23,5.5,55.3,499.0,844.0,Nizamuddin,283.86311518324607
2009-02-26,5.7,51.7,357.0,550.0,Nizamuddin,192.39866492146598
2009-03-04,6.8,53.0,266.0,630.0,Nizamuddin,190.0235602094241
2009-03-09,6.8,48.5,361.0,632.0,Nizamuddin,210.23350785340315
2009-03-16,6.7,52.2,390.0,650.0,Nizamuddin,220.26332460732985
2009-03-19,7.0,50.0,405.0,1184.0,Nizamuddin,334.8761780104712
2009-03-24,6.5,53.2,301.0,759.0,Nizamuddin,224.34526178010472
2009-03-27,5.0,51.2,367.0,799.0,Nizamuddin,246.49251308900523
2009-04-02,5.8,53.3,353.0,550.0,Nizamuddin,191.62947643979058
2009-04-09,6.5,47.2,366.0,523.0,Nizamuddin,188.45520942408376
2009-04-15,6.2,46.5,327.0,486.0,Nizamuddin,172.48403141361257
2009-04-20,6.2,57.3,315.0,450.0,Nizamuddin,162.92424083769635
2009-04-23,5.5,57.0,260.0,540.0,Nizamuddin,170.1312827225131
2009-04-28,5.5,58.8,,847.0,Nizamuddin,
2009-05-04,4.2,43.0,297.0,817.0,Nizamuddin,235.14528795811518
2009-05-12,4.7,56.7,134.0,375.0,Nizamuddin,109.12458115183246
2009-05-15,4.5,49.5,256.0,474.0,Nizamuddin,155.157722513089
2009-05-20,4.8,46.5,396.0,732.0,Nizamuddin,238.3869109947644
2009-05-25,5.2,51.2,281.0,507.0,Nizamuddin,167.3943455497382
2009-05-28,4.2,42.3,185.0,595.0,Nizamuddin,165.1650785340314
2009-06-03,5.8,54.8,265.0,844.0,Nizamuddin,234.59230366492147
2009-06-08,5.3,50.5,221.0,489.0,Nizamuddin,150.975
2009-06-11,5.7,54.3,178.0,521.0,Nizamuddin,148.78327225130892
2009-06-16,6.3,56.0,283.0,595.0,Nizamuddin,186.42185863874346
2009-06-19,6.0,65.0,404.0,774.0,Nizamuddin,249.6853403141361
2009-06-24,5.5,58.0,506.0,863.0,Nizamuddin,289.4270942408377
2009-06-29,4.7,54.2,445.0,634.0,Nizamuddin,228.57379581151832
2009-07-03,5.8,57.8,362.0,542.0,Nizamuddin,192.05513089005237
2009-07-08,5.7,57.5,127.0,333.0,Nizamuddin,98.92002617801047
2009-07-13,6.0,61.5,251.0,496.0,Nizamuddin,159.25130890052355
2009-07-16,5.5,61.0,200.0,331.0,Nizamuddin,114.0229057591623
2009-07-21,6.2,61.5,369.0,476.0,Nizamuddin,179.91020942408377
2009-07-24,5.8,57.5,359.0,439.0,Nizamuddin,169.8934554973822
2009-07-29,6.2,62.7,190.0,411.0,Nizamuddin,128.7113612565445
2009-08-04,6.2,53.2,158.0,357.0,Nizamuddin,110.2679057591623
2009-08-07,5.2,54.3,94.0,311.0,Nizamuddin,87.23130890052356
2009-08-12,6.8,54.2,169.0,341.0,Nizamuddin,109.2896335078534
2009-08-18,5.7,50.2,192.0,316.0,Nizamuddin,108.72065445026178
2009-08-21,5.0,47.2,197.0,330.0,Nizamuddin,112.55795811518325
2009-08-26,6.0,49.5,51.0,174.0,Nizamuddin,49.35078534031413
2009-09-02,4.7,46.2,71.0,264.0,Nizamuddin,72.20416230366493
2009-09-07,5.3,48.8,110.0,283.0,Nizamuddin,84.5026439790576
2009-09-15,4.5,48.2,129.0,308.0,Nizamuddin,93.69185863874347
2009-09-18,4.8,52.3,219.0,392.0,Nizamuddin,130.36848167539267
2009-09-24,4.3,50.8,430.0,629.0,Nizamuddin,224.2165183246073
2009-10-01,4.5,53.8,141.0,407.0,Nizamuddin,117.1508115183246
2009-10-07,5.5,54.3,266.0,463.0,Nizamuddin,155.18719895287958
2009-10-12,,,365.0,,Nizamuddin,
2009-10-15,4.8,54.8,274.0,704.0,Nizamuddin,207.23392670157068
2009-10-20,4.2,51.3,241.0,443.0,Nizamuddin,145.6038219895288
2009-10-23,5.3,60.8,330.0,483.0,Nizamuddin,173.1267277486911
2009-10-28,4.2,50.0,336.0,501.0,Nizamuddin,177.65628272251308
2009-11-04,5.8,68.3,273.0,505.0,Nizamuddin,166.06664921465966
2009-11-09,5.0,49.2,220.0,434.0,Nizamuddin,139.21450261780103
2009-11-12,5.5,57.8,300.0,663.0,Nizamuddin,204.28091623036653
2009-11-17,4.3,51.8,334.0,460.0,Nizamuddin,168.75212041884816
2009-11-20,5.3,53.8,205.0,330.0,Nizamuddin,114.54086387434555
2009-11-25,4.7,54.5,417.0,562.0,Nizamuddin,207.65327225130892
2011-01-04,4.0,47.0,,,Nizamuddin,
2011-01-07,4.0,46.0,556.0,,Nizamuddin,
2011-01-12,4.0,52.0,357.0,,Nizamuddin,
2011-01-17,4.0,63.0,293.0,,Nizamuddin,
2011-01-20,4.0,55.0,284.0,,Nizamuddin,
2011-01-25,4.0,56.0,252.0,,Nizamuddin,
2011-02-01,4.0,52.0,227.0,,Nizamuddin,
2011-02-04,4.0,50.0,336.0,,Nizamuddin,
2011-02-09,4.0,57.0,280.0,,Nizamuddin,
2011-02-14,4.0,58.0,158.0,,Nizamuddin,
2011-02-18,5.0,67.0,309.0,,Nizamuddin,
2011-02-23,4.0,54.0,179.0,,Nizamuddin,
2011-03-01,4.0,53.0,198.0,,Nizamuddin,
2011-03-07,4.0,49.0,167.0,,Nizamuddin,
2011-03-10,4.0,50.0,102.0,,Nizamuddin,
2011-03-15,4.0,52.0,113.0,,Nizamuddin,
2011-03-18,4.0,55.0,146.0,,Nizamuddin,
2011-03-23,4.0,49.0,152.0,,Nizamuddin,
2011-03-28,4.0,53.0,117.0,,Nizamuddin,
2011-04-01,4.0,47.0,129.0,,Nizamuddin,
2011-04-06,4.0,58.0,134.0,,Nizamuddin,
2011-04-11,4.0,59.0,160.0,,Nizamuddin,
2011-04-18,4.0,58.0,236.0,,Nizamuddin,
2011-04-21,5.0,60.0,218.0,,Nizamuddin,
2011-04-27,4.0,38.0,190.0,,Nizamuddin,
2011-05-03,4.0,54.0,244.0,,Nizamuddin,
2011-05-06,4.0,48.0,204.0,,Nizamuddin,
2011-05-11,4.0,50.0,198.0,,Nizamuddin,
2011-05-16,5.0,50.0,206.0,,Nizamuddin,
2011-05-20,4.0,50.0,206.0,,Nizamuddin,
2011-05-25,4.0,51.0,308.0,,Nizamuddin,
2011-05-30,4.0,56.0,202.0,,Nizamuddin,
2011-06-03,4.0,58.0,203.0,,Nizamuddin,
2011-06-08,4.0,55.0,157.0,,Nizamuddin,
2011-06-13,4.0,50.0,166.0,,Nizamuddin,
2011-06-16,4.0,54.0,153.0,,Nizamuddin,
2011-06-21,4.0,50.0,237.0,,Nizamuddin,
2011-06-24,4.0,46.0,133.0,,Nizamuddin,
2011-06-29,4.0,41.0,130.0,,Nizamuddin,
2011-07-05,4.0,44.0,129.0,,Nizamuddin,
2011-07-08,4.0,35.0,97.0,,Nizamuddin,
2011-07-13,4.0,35.0,79.0,,Nizamuddin,
2011-07-18,4.0,42.0,81.0,,Nizamuddin,
2011-07-21,4.0,47.0,106.0,,Nizamuddin,
2011-08-03,4.0,36.0,93.0,,Nizamuddin,
2011-08-08,4.0,34.0,73.0,,Nizamuddin,
2011-08-11,4.0,25.0,75.0,,Nizamuddin,
2011-08-17,4.0,22.0,58.0,,Nizamuddin,
2011-08-26,4.0,35.0,135.0,,Nizamuddin,
2011-09-02,4.0,31.0,54.0,,Nizamuddin,
2011-09-07,4.0,35.0,108.0,,Nizamuddin,
2011-09-12,4.0,34.0,70.0,,Nizamuddin,
2011-09-20,4.0,34.0,75.0,,Nizamuddin,
2011-09-23,4.0,36.0,80.0,,Nizamuddin,
2011-09-28,4.0,37.0,80.0,,Nizamuddin,
2011-10-04,4.0,45.0,110.0,,Nizamuddin,
2011-10-10,4.0,47.0,162.0,,Nizamuddin,
2011-10-13,5.0,44.0,164.0,,Nizamuddin,
2011-10-18,4.0,46.0,220.0,,Nizamuddin,
2011-10-21,4.0,45.0,300.0,,Nizamuddin,
2011-10-27,4.0,46.0,151.0,,Nizamuddin,
2011-11-01,5.0,50.0,210.0,,Nizamuddin,
2011-11-04,5.0,65.0,365.0,,Nizamuddin,
2011-11-11,4.0,43.0,196.0,,Nizamuddin,
2011-11-16,5.0,51.0,244.0,,Nizamuddin,
2011-11-21,4.0,41.0,250.0,,Nizamuddin,
2011-11-24,5.0,46.0,255.0,,Nizamuddin,
2011-11-29,4.0,43.0,249.0,,Nizamuddin,
2011-12-05,4.0,38.0,170.0,,Nizamuddin,
2011-12-09,4.0,41.0,266.0,,Nizamuddin,
2011-12-14,4.0,32.0,184.0,,Nizamuddin,
2011-12-19,4.0,42.0,474.0,,Nizamuddin,
2011-12-27,5.0,55.0,451.0,,Nizamuddin,
2014-01-01,4.0,40.0,212.0,,Nizamuddin,
2014-01-06,4.0,40.0,190.0,,Nizamuddin,
2014-01-09,4.0,67.0,379.0,,Nizamuddin,
2014-01-15,5.0,60.0,380.0,,Nizamuddin,
2014-01-20,4.0,44.0,222.0,,Nizamuddin,
2014-01-23,4.0,40.0,106.0,,Nizamuddin,
2014-01-28,4.0,35.0,219.0,,Nizamuddin,
2014-02-03,4.0,54.0,279.0,,Nizamuddin,
2014-02-06,5.0,50.0,192.0,,Nizamuddin,
2014-02-11,4.0,50.0,312.0,,Nizamuddin,
2014-02-14,4.0,27.0,194.0,,Nizamuddin,
2014-02-19,4.0,49.0,225.0,,Nizamuddin,
2014-02-24,4.0,39.0,236.0,,Nizamuddin,
2014-02-27,4.0,37.0,194.0,,Nizamuddin,
2014-03-05,4.0,28.0,171.0,,Nizamuddin,
2014-03-10,4.0,29.0,52.0,,Nizamuddin,
2014-03-13,4.0,34.0,147.0,,Nizamuddin,
2014-03-19,4.0,36.0,133.0,,Nizamuddin,
2014-03-24,4.0,33.0,106.0,,Nizamuddin,
2014-03-27,4.0,32.0,125.0,,Nizamuddin,
2014-04-02,4.0,54.0,113.0,,Nizamuddin,
2014-04-07,4.0,37.0,135.0,,Nizamuddin,
2014-04-15,4.0,48.0,151.0,,Nizamuddin,
2014-04-21,4.0,41.0,152.0,,Nizamuddin,
2014-04-24,4.0,59.0,194.0,,Nizamuddin,
2014-04-29,4.0,44.0,106.0,,Nizamuddin,
2014-05-05,4.0,37.0,156.0,,Nizamuddin,
2014-05-08,4.0,48.0,339.0,,Nizamuddin,
2014-05-13,4.0,26.0,138.0,,Nizamuddin,
2014-05-19,4.0,30.0,175.0,,Nizamuddin,
2014-05-22,4.0,30.0,138.0,,Nizamuddin,
2014-05-27,4.0,29.0,175.0,,Nizamuddin,
2014-06-02,4.0,27.0,137.0,,Nizamuddin,
2014-06-05,4.0,27.0,132.0,,Nizamuddin,
2014-06-10,4.0,40.0,213.0,,Nizamuddin,
2014-06-13,4.0,35.0,145.0,,Nizamuddin,
2014-06-18,4.0,35.0,176.0,,Nizamuddin,
2014-06-23,4.0,35.0,165.0,,Nizamuddin,
2014-06-26,4.0,43.0,157.0,,Nizamuddin,
2014-07-02,4.0,41.0,181.0,,Nizamuddin,
2014-07-07,4.0,41.0,129.0,,Nizamuddin,
2014-07-10,4.0,39.0,234.0,,Nizamuddin,
2014-07-15,4.0,36.0,162.0,,Nizamuddin,
2014-07-23,4.0,30.0,85.0,,Nizamuddin,
2014-07-28,4.0,30.0,153.0,,Nizamuddin,
2014-08-04,4.0,47.0,96.0,,Nizamuddin,
2014-08-07,4.0,39.0,134.0,,Nizamuddin,
2014-08-12,4.0,41.0,143.0,,Nizamuddin,
2014-08-19,4.0,46.0,217.0,,Nizamuddin,
2014-08-22,4.0,36.0,241.0,,Nizamuddin,
2014-08-27,4.0,43.0,165.0,,Nizamuddin,
2014-09-02,4.0,32.0,71.0,,Nizamuddin,
2014-09-05,4.0,26.0,57.0,,Nizamuddin,
2014-09-10,4.0,33.0,87.0,,Nizamuddin,
2014-09-15,4.0,34.0,77.0,,Nizamuddin,
2014-09-18,4.0,29.0,90.0,,Nizamuddin,
2014-09-23,4.0,37.0,143.0,,Nizamuddin,
2014-09-26,4.0,40.0,121.0,,Nizamuddin,
2014-10-07,4.0,44.0,141.0,,Nizamuddin,
2014-10-10,4.0,49.0,157.0,,Nizamuddin,
2014-10-14,4.0,38.0,83.0,,Nizamuddin,
2014-10-20,4.0,56.0,225.0,,Nizamuddin,
2014-10-24,4.0,34.0,231.0,,Nizamuddin,
2014-10-29,4.0,47.0,175.0,,Nizamuddin,
2014-11-05,4.0,48.0,205.0,,Nizamuddin,
2014-11-11,4.0,54.0,363.0,,Nizamuddin,
2014-11-14,4.0,53.0,330.0,,Nizamuddin,
2014-11-19,4.0,56.0,481.0,,Nizamuddin,
2014-11-24,4.0,45.0,316.0,,Nizamuddin,
2014-11-27,4.0,45.0,303.0,,Nizamuddin,
2014-12-03,4.0,39.0,263.0,,Nizamuddin,
2014-12-08,4.0,45.0,343.0,,Nizamuddin,
2014-12-11,4.0,49.0,237.0,,Nizamuddin,
2014-12-16,4.0,41.0,158.0,,Nizamuddin,
2014-12-19,4.0,42.0,251.0,,Nizamuddin,
2014-12-24,4.0,40.0,257.0,,Nizamuddin,
2014-12-30,4.0,44.0,214.0,,Nizamuddin,
2015-05-01,4.0,44.0,203.0,,Nizamuddin,
2015-08-01,4.0,45.0,214.0,,Nizamuddin,
2015-01-13,4.0,47.0,182.0,,Nizamuddin,
2015-01-16,4.0,43.0,204.0,,Nizamuddin,
2015-01-21,4.0,39.0,192.0,,Nizamuddin,
2015-01-27,4.0,46.0,159.0,,Nizamuddin,
2015-02-02,4.0,41.0,267.0,,Nizamuddin,
2015-05-02,4.0,50.0,235.0,,Nizamuddin,
2015-10-02,4.0,48.0,241.0,,Nizamuddin,
2015-02-13,4.0,45.0,280.0,,Nizamuddin,
2015-02-18,4.0,42.0,268.0,,Nizamuddin,
2015-02-23,4.0,40.0,210.0,,Nizamuddin,
2015-02-26,4.0,39.0,210.0,,Nizamuddin,
2015-04-03,4.0,39.0,199.0,,Nizamuddin,
2015-10-03,4.0,38.0,199.0,,Nizamuddin,
2015-03-13,4.0,50.0,187.0,,Nizamuddin,
2015-03-18,4.0,47.0,219.0,,Nizamuddin,
2015-03-23,4.0,47.0,178.0,,Nizamuddin,
2015-03-26,4.0,52.0,174.0,,Nizamuddin,
2015-01-04,4.0,50.0,206.0,,Nizamuddin,
2015-09-04,4.0,44.0,243.0,,Nizamuddin,
2015-04-17,4.0,43.0,228.0,,Nizamuddin,
2015-04-22,4.0,45.0,229.0,,Nizamuddin,
2015-04-27,4.0,38.0,219.0,,Nizamuddin,
2015-01-05,4.0,39.0,209.0,,Nizamuddin,
2015-07-05,4.0,46.0,121.0,,Nizamuddin,
2015-12-05,4.0,44.0,156.0,,Nizamuddin,
2015-05-15,4.0,46.0,132.0,,Nizamuddin,
2015-05-20,4.0,47.0,123.0,,Nizamuddin,
2015-05-25,4.0,47.0,302.0,,Nizamuddin,
2015-05-28,4.0,44.0,329.0,,Nizamuddin,
2015-03-06,4.0,46.0,264.0,,Nizamuddin,
